EntityA,EntityB,Relation
Sterlet,Osteichthyes,belongs to
Sterlet,Sterlet,belongs to
Stevia tea,Angiosperms,belongs to
Stevia tea,Asteraceae,belongs to
Stevia tea,Asterales,belongs to
Stevia tea,Dicotyledons,belongs to
Stevia tea,Plantae,belongs to
Stevia tea,Stevia,belongs to
Stingless Bee Royal Jelly,Animalia,belongs to
Stingless Bee Royal Jelly,Apidae,belongs to
Stingless Bee Royal Jelly,Apis,belongs to
Stingless Bee Royal Jelly,Arthropoda,belongs to
Stingless Bee Royal Jelly,Hymenoptera,belongs to
Stingless Bee Royal Jelly,Insecta,belongs to
Stingless Bee Royal Jelly,Stingless Bee Genus,belongs to
Stink bug,Animalia,belongs to
Stink bug,Arthropoda,belongs to
Stink bug,Hemiptera,belongs to
Stink bug,Insecta,belongs to
Stink bug,Nezara,belongs to
Stink bug,Nezara viridula,belongs to
Stink bug,Pentatomidae,belongs to
Stone South Vine,Angiosperms,belongs to
Stone South Vine,Magnoliopsida,belongs to
Stone South Vine,Pepper,belongs to
Stone South Vine,Piper,belongs to
Stone South Vine,Piperaceae,belongs to
Stone South Vine,Piperales,belongs to
Stone South Vine,Plantae,belongs to
Stone frog,Amphibia,belongs to
Stone frog,Animalia,belongs to
Stone frog,Anura,belongs to
Stone frog,Chordata,belongs to
Stone frog,Dicroglossidae,belongs to
Stone frog,Spiny-breasted frog,belongs to
Stone frog,Spiny-breasted frog genus,belongs to
Stone snail,Animalia,belongs to
Stone snail,Bellamya,belongs to
Stone snail,Gastropoda,belongs to
Stone snail,Mesogastropoda,belongs to
Stone snail,Mollusca,belongs to
Stone snail,Stone Snail,belongs to
Stone snail,Viviparidae,belongs to
Storax,Hamamelidaceae,belongs to
Storax,Hamamelidales,belongs to
Storax,Liquidambar,belongs to
Storax,Magnoliophyta,belongs to
Storax,Magnoliopsida,belongs to
Storax,Plantae,belongs to
Storax,Storax,belongs to
Straight Vein Tumor Fruit Tea,Angiosperms,belongs to
Straight Vein Tumor Fruit Tea,Camellia,belongs to
Straight Vein Tumor Fruit Tea,Magnoliopsida,belongs to
Straight Vein Tumor Fruit Tea,Parietales,belongs to
Straight Vein Tumor Fruit Tea,Plantae,belongs to
Straight Vein Tumor Fruit Tea,Straight Vein Tumor Fruit Tea,belongs to
Straight Vein Tumor Fruit Tea,Theaceae,belongs to
Strawberry,Angiosperms,belongs to
Strawberry,Dicotyledons,belongs to
Strawberry,Fragaria,belongs to
Strawberry,Plantae,belongs to
Strawberry,Rosaceae,belongs to
Strawberry,Rosales,belongs to
Strawberry,Strawberry,belongs to
Sugarcane,Angiosperms,belongs to
Sugarcane,Monocotyledon,belongs to
Sugarcane,Plantae,belongs to
Sugarcane,Poaceae,belongs to
Sugarcane,Poales,belongs to
Sugarcane,Saccharum,belongs to
Sugarcane,Saccharum officinarum,belongs to
Sumac,Anacardiaceae,belongs to
Sumac,Angiosperms,belongs to
Sumac,Magnoliopsida,belongs to
Sumac,Plantae,belongs to
Sumac,Rhus,belongs to
Sumac,Sapindales,belongs to
Sumac,Sumac,belongs to
Sunflower,Angiosperms,belongs to
Sunflower,Asteraceae,belongs to
Sunflower,Asterales,belongs to
Sunflower,Helianthus,belongs to
Sunflower,Magnoliopsida,belongs to
Sunflower,Plantae,belongs to
Sunflower,Sunflower,belongs to
Sunflower Pollen Beverage,Angiosperms,belongs to
Sunflower Pollen Beverage,Asteraceae,belongs to
Sunflower Pollen Beverage,Asterales,belongs to
Sunflower Pollen Beverage,Dicotyledons,belongs to
Sunflower Pollen Beverage,Helianthus,belongs to
Sunflower Pollen Beverage,Plantae,belongs to
Sunflower Pollen Beverage,Sunflower,belongs to
Sunflower pollen,Angiosperms,belongs to
Sunflower pollen,Asteraceae,belongs to
Sunflower pollen,Asterales,belongs to
Sunflower pollen,Dicotyledons,belongs to
Sunflower pollen,Helianthus,belongs to
Sunflower pollen,Plantae,belongs to
Sunflower pollen,Sunflower species,belongs to
Swamp Oak,Angiosperms,belongs to
Swamp Oak,Fagaceae,belongs to
Swamp Oak,Fagales,belongs to
Swamp Oak,Magnoliopsida,belongs to
Swamp Oak,Plantae,belongs to
Swamp Oak,Quercus,belongs to
Swamp Oak,Swamp Oak,belongs to
Sweet Almond,Angiosperms,belongs to
Sweet Almond,Apricot,belongs to
Sweet Almond,Magnoliopsida,belongs to
Sweet Almond,Plantae,belongs to
Sweet Almond,Rosaceae,belongs to
Sweet Almond,Rosales,belongs to
Sweet Almond,Syringa,belongs to
Sweet Corn,Angiosperms,belongs to
Sweet Corn,Monocotyledon,belongs to
Sweet Corn,Plantae,belongs to
Sweet Corn,Poaceae,belongs to
Sweet Corn,Poales,belongs to
Sweet Corn,Zea,belongs to
Sweet Corn,Zea mays var. saccharata,belongs to
Sweet Potato,Angiosperms,belongs to
Sweet Potato,Convolvulaceae,belongs to
Sweet Potato,Ipomoea,belongs to
Sweet Potato,Magnoliopsida,belongs to
Sweet Potato,Plantae,belongs to
Sweet Potato,Solanales,belongs to
Sweet Potato,Sweet Potato,belongs to
Sweet Potato Leaves,Angiosperms,belongs to
Sweet Potato Leaves,Convolvulaceae,belongs to
Sweet Potato Leaves,Ipomoea,belongs to
Sweet Potato Leaves,Magnoliopsida,belongs to
Sweet Potato Leaves,Plantae,belongs to
Sweet Potato Leaves,Solanales,belongs to
Sweet Potato Leaves,Sweet Potato,belongs to
Sweet orange,Angiosperms,belongs to
Sweet orange,Citrus,belongs to
Sweet orange,Dicotyledons,belongs to
Sweet orange,Plantae,belongs to
Sweet orange,Rosales,belongs to
Sweet orange,Rutaceae,belongs to
Sweet orange,Sweet orange,belongs to
Sweet potato,Angiosperms,belongs to
Sweet potato,Convolvulaceae,belongs to
Sweet potato,Ipomoea,belongs to
Sweet potato,Magnoliopsida,belongs to
Sweet potato,Plantae,belongs to
Sweet potato,Solanales,belongs to
Sweet potato,Sweet Potato,belongs to
Sweet potato,Sweet potato,belongs to
Syringa vulgaris,Angiosperms,belongs to
Syringa vulgaris,Lamiales,belongs to
Syringa vulgaris,Magnoliopsida,belongs to
Syringa vulgaris,Oleaceae,belongs to
Syringa vulgaris,Plantae,belongs to
Syringa vulgaris,Syringa,belongs to
Syringa vulgaris,Syringa vulgaris,belongs to
Tail-leaf Akebia,Akebia,belongs to
Tail-leaf Akebia,Akebia quinata,belongs to
Tail-leaf Akebia,Angiosperms,belongs to
Tail-leaf Akebia,Apocynaceae,belongs to
Tail-leaf Akebia,Dicotyledons,belongs to
Tail-leaf Akebia,Gentianales,belongs to
Tail-leaf Akebia,Plantae,belongs to
Taiwan Crabapple,Angiosperms,belongs to
Taiwan Crabapple,Magnoliopsida,belongs to
Taiwan Crabapple,Malus,belongs to
Taiwan Crabapple,Plantae,belongs to
Taiwan Crabapple,Rosaceae,belongs to
Taiwan Crabapple,Rosales,belongs to
Taiwan Crabapple,Taiwan Crabapple,belongs to
Taiwan Gouercha,Angiosperms,belongs to
Taiwan Gouercha,Berchemia,belongs to
Taiwan Gouercha,Magnoliopsida,belongs to
Taiwan Gouercha,Plantae,belongs to
Taiwan Gouercha,Rhamnaceae,belongs to
Taiwan Gouercha,Rhamnales,belongs to
Taiwan Gouercha,Taiwan Gouercha,belongs to
Taiwan Loquat,Angiosperms,belongs to
Taiwan Loquat,Dicotyledons,belongs to
Taiwan Loquat,Eriobotrya,belongs to
Taiwan Loquat,Plantae,belongs to
Taiwan Loquat,Rosaceae,belongs to
Taiwan Loquat,Rosales,belongs to
Taiwan Loquat,Taiwan Loquat,belongs to
Tallow Tree,Angiosperms,belongs to
Tallow Tree,Cornaceae,belongs to
Tallow Tree,Magnoliopsida,belongs to
Tallow Tree,Plantae,belongs to
Tallow Tree,Sapindales,belongs to
Tallow Tree,Sapium sebiferum,belongs to
Tallow Tree,Triadica,belongs to
Tamarind,Angiosperms,belongs to
Tamarind,Dicotyledons,belongs to
Tamarind,Fabaceae,belongs to
Tamarind,Fabales,belongs to
Tamarind,Magnoliopsida,belongs to
Tamarind,Plantae,belongs to
Tamarind,Rosales,belongs to
Tamarind,Tamarindus,belongs to
Tamarind,Tamarindus indica,belongs to
Tamarind,Tracheophyta,belongs to
Tamarind leaves,Angiosperms,belongs to
Tamarind leaves,Dicotyledons,belongs to
Tamarind leaves,Fabaceae,belongs to
Tamarind leaves,Plantae,belongs to
Tamarind leaves,Rosales,belongs to
Tamarind leaves,Tamarindus,belongs to
Tamarind leaves,Tamarindus indica,belongs to
Taro,Alismatales,belongs to
Taro,Angiosperms,belongs to
Taro,Araceae,belongs to
Taro,Colocasia,belongs to
Taro,Monocotyledon,belongs to
Taro,Plantae,belongs to
Taro,Taro,belongs to
Tarragon,Angiosperms,belongs to
Tarragon,Artemisia,belongs to
Tarragon,Artemisia dracunculus,belongs to
Tarragon,Asteraceae,belongs to
Tarragon,Asterales,belongs to
Tarragon,Magnoliopsida,belongs to
Tarragon,Plantae,belongs to
Tea Maple,Acer,belongs to
Tea Maple,Acer ginnala group,belongs to
Tea Maple,Aceraceae,belongs to
Tea Maple,Angiosperms,belongs to
Tea Maple,Magnoliopsida,belongs to
Tea Maple,Plantae,belongs to
Tea Maple,Sapindales,belongs to
Tea Pollen Beverage,Angiosperms,belongs to
Tea Pollen Beverage,Camellia,belongs to
Tea Pollen Beverage,Dicotyledons,belongs to
Tea Pollen Beverage,Plantae,belongs to
Tea Pollen Beverage,Sapindales,belongs to
Tea Pollen Beverage,Tea,belongs to
Tea Pollen Beverage,Theaceae,belongs to
Tea raspberry,Angiosperms,belongs to
Tea raspberry,Dicotyledons,belongs to
Tea raspberry,Plantae,belongs to
Tea raspberry,Rosaceae,belongs to
Tea raspberry,Rosales,belongs to
Tea raspberry,Rubus,belongs to
Tea raspberry,Tea raspberry,belongs to
Tea tree,Angiosperms,belongs to
Tea tree,Camellia,belongs to
Tea tree,Magnoliopsida,belongs to
Tea tree,Plantae,belongs to
Tea tree,Tea tree,belongs to
Tea tree,Theaceae,belongs to
Tea tree,Theales,belongs to
Terminalia chebula,Angiosperms,belongs to
Terminalia chebula,Combretaceae,belongs to
Terminalia chebula,Dicotyledons,belongs to
Terminalia chebula,Magnoliopsida,belongs to
Terminalia chebula,Myrtales,belongs to
Terminalia chebula,Plantae,belongs to
Terminalia chebula,Terminalia,belongs to
Terminalia chebula,Terminalia chebula,belongs to
Tetrapanax papyrifer,Angiosperms,belongs to
Tetrapanax papyrifer,Araliaceae,belongs to
Tetrapanax papyrifer,Dicotyledons,belongs to
Tetrapanax papyrifer,Plantae,belongs to
Tetrapanax papyrifer,Tetrapanax,belongs to
Tetrapanax papyrifer,Tetrapanax papyrifer,belongs to
Thick-axle Tea,Angiosperms,belongs to
Thick-axle Tea,Camellia,belongs to
Thick-axle Tea,Magnoliopsida,belongs to
Thick-axle Tea,Parietales,belongs to
Thick-axle Tea,Plantae,belongs to
Thick-axle Tea,Theaceae,belongs to
Thick-axle Tea,Thick-axle Tea,belongs to
Thick-stemmed Bird Cherry,Angiosperms,belongs to
Thick-stemmed Bird Cherry,Bird Cherry,belongs to
Thick-stemmed Bird Cherry,Dicotyledons,belongs to
Thick-stemmed Bird Cherry,Plantae,belongs to
Thick-stemmed Bird Cherry,Rosaceae,belongs to
Thick-stemmed Bird Cherry,Rosales,belongs to
Thick-stemmed Bird Cherry,Thick-stemmed Bird Cherry,belongs to
Thin-calyx United-stamen Camellia,Angiosperms,belongs to
Thin-calyx United-stamen Camellia,Camellia,belongs to
Thin-calyx United-stamen Camellia,Magnoliopsida,belongs to
Thin-calyx United-stamen Camellia,Parietales,belongs to
Thin-calyx United-stamen Camellia,Plantae,belongs to
Thin-calyx United-stamen Camellia,Theaceae,belongs to
Thin-calyx United-stamen Camellia,Thin-calyx United-stamen Camellia,belongs to
Thin-leaf Golden Flower Camellia,Angiosperms,belongs to
Thin-leaf Golden Flower Camellia,Camellia,belongs to
Thin-leaf Golden Flower Camellia,Magnoliopsida,belongs to
Thin-leaf Golden Flower Camellia,Parietales,belongs to
Thin-leaf Golden Flower Camellia,Plantae,belongs to
Thin-leaf Golden Flower Camellia,Theaceae,belongs to
Thin-leaf Golden Flower Camellia,Thin-leaf Golden Flower Camellia,belongs to
Thin-shelled Red Camellia,Angiosperms,belongs to
Thin-shelled Red Camellia,Camellia,belongs to
Thin-shelled Red Camellia,Magnoliopsida,belongs to
Thin-shelled Red Camellia,Parietales,belongs to
Thin-shelled Red Camellia,Plantae,belongs to
Thin-shelled Red Camellia,Theaceae,belongs to
Thin-shelled Red Camellia,Thin-shelled Red Camellia,belongs to
Thlaspi arvense,Angiosperms,belongs to
Thlaspi arvense,Brassicaceae,belongs to
Thlaspi arvense,Brassicales,belongs to
Thlaspi arvense,Magnoliopsida,belongs to
Thlaspi arvense,Plantae,belongs to
Thlaspi arvense,Thlaspi,belongs to
Thlaspi arvense,Thlaspi arvense,belongs to
Three-leaf Akebia,Akebia,belongs to
Three-leaf Akebia,Angiosperms,belongs to
Three-leaf Akebia,Dicotyledons,belongs to
Three-leaf Akebia,Plantae,belongs to
Three-leaf Akebia,Rhamnales,belongs to
Three-leaf Akebia,Three-leaf Akebia,belongs to
Three-leaf Akebia,Vitaceae,belongs to
Three-leaf Crabapple,Angiosperms,belongs to
Three-leaf Crabapple,Magnoliopsida,belongs to
Three-leaf Crabapple,Malus,belongs to
Three-leaf Crabapple,Plantae,belongs to
Three-leaf Crabapple,Rosaceae,belongs to
Three-leaf Crabapple,Rosales,belongs to
Three-leaf Crabapple,Three-leaf Crabapple,belongs to
Three-lined box turtle,Animalia,belongs to
Three-lined box turtle,Chordata,belongs to
Three-lined box turtle,Cuora,belongs to
Three-lined box turtle,Cuora trifasciata,belongs to
Three-lined box turtle,Emydidae,belongs to
Three-lined box turtle,Reptilia,belongs to
Three-lined box turtle,Testudines,belongs to
Thunder God Vine,Angiosperms,belongs to
Thunder God Vine,Celastraceae,belongs to
Thunder God Vine,Celastrales,belongs to
Thunder God Vine,Magnoliopsida,belongs to
Thunder God Vine,Plantae,belongs to
Thunder God Vine,Thunder God Vine,belongs to
Thunder God Vine,Tripterygium,belongs to
Thunderball,Agaricales,belongs to
Thunderball,Agaricomycetes,belongs to
Thunderball,Basidiomycota,belongs to
Thunderball,Fungi,belongs to
Thunderball,Omphalotus,belongs to
Thunderball,Omphalotus olearius,belongs to
Thunderball,Tricholomataceae,belongs to
Thyme,Angiosperms,belongs to
Thyme,Lamiaceae,belongs to
Thyme,Lamiales,belongs to
Thyme,Magnoliopsida,belongs to
Thyme,Plantae,belongs to
Thyme,Thyme,belongs to
Thyme,Thymus,belongs to
Tianxianglu,Angiosperms,belongs to
Tianxianglu,Magnoliopsida,belongs to
Tianxianglu,Melastomataceae,belongs to
Tianxianglu,Myrtales,belongs to
Tianxianglu,Osbeckia,belongs to
Tianxianglu,Plantae,belongs to
Tibetan Sheep,Animalia,belongs to
Tibetan Sheep,Artiodactyla,belongs to
Tibetan Sheep,Bovidae,belongs to
Tibetan Sheep,Chordata,belongs to
Tibetan Sheep,Mammalia,belongs to
Tibetan Sheep,Ovis,belongs to
Tibetan Sheep,Ovis aries,belongs to
Tibetan Wild Ass,Animalia,belongs to
Tibetan Wild Ass,Chordata,belongs to
Tibetan Wild Ass,Equidae,belongs to
Tibetan Wild Ass,Equus,belongs to
Tibetan Wild Ass,Mammalia,belongs to
Tibetan Wild Ass,Perissodactyla,belongs to
Tibetan Wild Ass,Tibetan Wild Ass,belongs to
Tibetan fox,Animalia,belongs to
Tibetan fox,Canidae,belongs to
Tibetan fox,Carnivora,belongs to
Tibetan fox,Chordata,belongs to
Tibetan fox,Mammalia,belongs to
Tibetan fox,Tibetan fox,belongs to
Tibetan fox,Vulpes,belongs to
Tiger hazelnut,Angiosperms,belongs to
Tiger hazelnut,Betulaceae,belongs to
Tiger hazelnut,Betulaceae (or possibly Fagaceae depending on the classification system),belongs to
Tiger hazelnut,Fagales,belongs to
Tiger hazelnut,Magnoliopsida,belongs to
Tiger hazelnut,Ostrya,belongs to
Tiger hazelnut,Ostrya japonica,belongs to
Tiger hazelnut,Plantae,belongs to
Tiger-striped frog,Amphibia,belongs to
Tiger-striped frog,Animalia,belongs to
Tiger-striped frog,Anura,belongs to
Tiger-striped frog,Chordata,belongs to
Tiger-striped frog,Dicroglossidae,belongs to
Tiger-striped frog,Tiger-striped frog,belongs to
Tiger-striped frog,Tiger-striped frog genus,belongs to
Tilapia,Actinopterygii,belongs to
Tilapia,Animalia,belongs to
Tilapia,Chordata,belongs to
Tilapia,Cichlidae,belongs to
Tilapia,Perciformes,belongs to
Tilapia,Tilapia,belongs to
Tomato,Angiosperms,belongs to
Tomato,Dicotyledons,belongs to
Tomato,Magnoliopsida,belongs to
Tomato,Plantae,belongs to
Tomato,Solanaceae,belongs to
Tomato,Solanales,belongs to
Tomato,Solanum,belongs to
Tomato,Solanum lycopersicum,belongs to
Tomato,Tomato,belongs to
Toona sinensis leaves,Angiosperms,belongs to
Toona sinensis leaves,Dicotyledons,belongs to
Toona sinensis leaves,Meliaceae,belongs to
Toona sinensis leaves,Plantae,belongs to
Toona sinensis leaves,Sapindales,belongs to
Toona sinensis leaves,Toona,belongs to
Toona sinensis leaves,Toona sinensis,belongs to
Toothless Hairy Camellia,Angiosperms,belongs to
Toothless Hairy Camellia,Camellia,belongs to
Toothless Hairy Camellia,Magnoliopsida,belongs to
Toothless Hairy Camellia,Parietales,belongs to
Toothless Hairy Camellia,Plantae,belongs to
Toothless Hairy Camellia,Theaceae,belongs to
Toothless Hairy Camellia,Toothless Hairy Camellia,belongs to
Torreya,Angiosperms,belongs to
Torreya,Coniferopsida,belongs to
Torreya,Gymnospermae,belongs to
Torreya,Magnoliopsida,belongs to
Torreya,Plantae,belongs to
Torreya,Taxaceae,belongs to
Torreya,Taxales,belongs to
Torreya,Torreya,belongs to
Torreya,Torreya grandis,belongs to
Torreya Seed,Gymnospermae,belongs to
Torreya Seed,Pinopsida,belongs to
Torreya Seed,Plantae,belongs to
Torreya Seed,Taxaceae,belongs to
Torreya Seed,Taxales,belongs to
Torreya Seed,Torreya,belongs to
Torreya Seed,Torreya grandis,belongs to
Tougucao,Angiosperms,belongs to
Tougucao,Lamiales,belongs to
Tougucao,Magnoliopsida,belongs to
Tougucao,North American Tougucao,belongs to
Tougucao,Plantae,belongs to
Tougucao,Tougucao family,belongs to
Tougucao,Tougucao genus,belongs to
Trachelospermum Jasminoides,Apocynaceae,belongs to
Trachelospermum Jasminoides,Gentianales,belongs to
Trachelospermum Jasminoides,Plantae,belongs to
Trachelospermum Jasminoides,Trachelospermum,belongs to
Trachelospermum Jasminoides,Trachelospermum jasminoides,belongs to
Trachelospermum Jasminoides,"Tracheophyta, Class: Magnoliopsida",belongs to
Tree tomato,Angiosperms,belongs to
Tree tomato,Cyphomandra,belongs to
Tree tomato,Dicotyledons,belongs to
Tree tomato,Plantae,belongs to
Tree tomato,Solanaceae,belongs to
Tree tomato,Solanales,belongs to
Tree tomato,Tree tomato,belongs to
Tremella fuciformis,Basidiomycota,belongs to
Tremella fuciformis,Fungi,belongs to
Tremella fuciformis,Tremella,belongs to
Tremella fuciformis,Tremella fuciformis,belongs to
Tremella fuciformis,Tremellaceae,belongs to
Tremella fuciformis,Tremellales,belongs to
Tremella fuciformis,Tremellomycetes,belongs to
Trout,Animalia,belongs to
Trout,Chordata,belongs to
Trout,Osteichthyes,belongs to
Trout,Salmonidae,belongs to
Trout,Salmoniformes,belongs to
Trout,Trout,belongs to
Truffle tea,Ascomycota,belongs to
Truffle tea,Fungi,belongs to
Truffle tea,Pezizales,belongs to
Truffle tea,Pezizomycetes,belongs to
Truffle tea,Truffle,belongs to
Truffle tea,Tuber,belongs to
Truffle tea,Tuberaceae,belongs to
Tung tree,Angiosperms,belongs to
Tung tree,Euphorbiaceae,belongs to
Tung tree,Magnoliopsida,belongs to
Tung tree,Malpighiales,belongs to
Tung tree,Plantae,belongs to
Tung tree,Tung tree,belongs to
Tung tree,Vernicia,belongs to
Turnip Juice,Angiosperms,belongs to
Turnip Juice,Brassica,belongs to
Turnip Juice,Brassicaceae,belongs to
Turnip Juice,Brassicales,belongs to
Turnip Juice,Dicotyledons,belongs to
Turnip Juice,Plantae,belongs to
Turnip Juice,Turnip,belongs to
Turpinia,Angiosperms,belongs to
Turpinia,Crossosomatales,belongs to
Turpinia,Magnoliopsida,belongs to
Turpinia,Plantae,belongs to
Turpinia,Staphyleaceae,belongs to
Turpinia,Turpinia,belongs to
Turret snail,Animalia,belongs to
Turret snail,Gastropoda,belongs to
Turret snail,Mesogastropoda,belongs to
Turret snail,Mollusca,belongs to
Turret snail,Turret snail,belongs to
Turret snail,Turritella,belongs to
Turret snail,Turritellidae,belongs to
Twin-gland Begonia,Angiosperms,belongs to
Twin-gland Begonia,Begonia,belongs to
Twin-gland Begonia,Begonia grandis,belongs to
Twin-gland Begonia,Magnoliopsida,belongs to
Twin-gland Begonia,Melastomataceae,belongs to
Twin-gland Begonia,Myrtales,belongs to
Twin-gland Begonia,Plantae,belongs to
Ulmus pumila,Magnoliopsida,belongs to
Ulmus pumila,Plantae,belongs to
Ulmus pumila,Spermatophyta,belongs to
Ulmus pumila,Ulmaceae,belongs to
Ulmus pumila,Ulmus,belongs to
Ulmus pumila,Ulmus pumila,belongs to
Ulmus pumila,Urticales,belongs to
Uncaria,Angiosperms,belongs to
Uncaria,Gentianales,belongs to
