EntityA,EntityB,Relation
Salvia Miltiorrhiza,Magnoliopsida,belongs to
Salvia Miltiorrhiza,Plantae,belongs to
Salvia Miltiorrhiza,Salvia,belongs to
Salvia Miltiorrhiza,Salvia Miltiorrhiza,belongs to
Salvia Miltiorrhiza,Tracheophyta,belongs to
Salvia Miltiorrhiza,Tanshinone,contains
Salvia Miltiorrhiza,etc.,contains
Salvia Miltiorrhiza,neotanshinone,contains
Salvia Miltiorrhiza,salvinol,contains
Salvia Miltiorrhiza,salvinorin,contains
Salvia Miltiorrhiza,salviol,contains
Salvia Miltiorrhiza,water-soluble salvianolic acid,contains
Sambar Deer,Animalia,belongs to
Sambar Deer,Artiodactyla,belongs to
Sambar Deer,Cervidae,belongs to
Sambar Deer,Chordata,belongs to
Sambar Deer,Mammalia,belongs to
Sambar Deer,Rusa,belongs to
Sambar Deer,Sambar Deer,belongs to
Sambar Deer,Venison contains relatively rich protein,contains
Sambar Deer,about 1.92%. Venison also contains a certain amount of inorganic salts,contains
Sambar Deer,sugars,contains
Sambar Deer,vitamins.,contains
Sambar Deer,with a content of about 19.77%. The fat content of venison is relatively low,contains
Sandalwood,Angiosperms,belongs to
Sandalwood,Magnoliopsida,belongs to
Sandalwood,Plantae,belongs to
Sandalwood,Sandalwood,belongs to
Sandalwood,Santalaceae,belongs to
Sandalwood,Santalales,belongs to
Sandalwood,Santalum,belongs to
Sandalwood,Volatile oil,contains
Sandalwood,deoxysantal pigment,contains
Sandalwood,etc.,contains
Sandalwood,santal oil acid,contains
Sandalwood,santal pigment,contains
Sandalwood,santalene,contains
Sandalwood,santalene ketone,contains
Sandalwood,santalic acid,contains
Sandalwood,santalol,contains
Sandalwood,α,contains
Sandalwood,α-santalene alcohol,contains
Sandalwood,β-santalene,contains
Saposhnikovia divaricata,Angiosperms,belongs to
Saposhnikovia divaricata,Apiaceae,belongs to
Saposhnikovia divaricata,Apiales,belongs to
Saposhnikovia divaricata,Dicotyledons,belongs to
Saposhnikovia divaricata,Magnoliopsida,belongs to
Saposhnikovia divaricata,Pastinaca,belongs to
Saposhnikovia divaricata,Plantae,belongs to
Saposhnikovia divaricata,Saposhnikovia divaricata,belongs to
Saposhnikovia divaricata,Chromone components,contains
Saposhnikovia divaricata,Volatile oils,contains
Saposhnikovia divaricata,acidic polysaccharides,contains
Saposhnikovia divaricata,chromones,contains
Saposhnikovia divaricata,coumarin components,contains
Saposhnikovia divaricata,coumarins,contains
Saposhnikovia divaricata,etc.,contains
Saposhnikovia divaricata,polyacetylene components,contains
Saposhnikovia divaricata,volatile oils,contains
Saposhnikovia divaricata,β-sitosterol,contains
Sarcandra glabra,Angiosperms,belongs to
Sarcandra glabra,Chloranthaceae,belongs to
Sarcandra glabra,Chloranthales,belongs to
Sarcandra glabra,Magnoliopsida,belongs to
Sarcandra glabra,Plantae,belongs to
Sarcandra glabra,Sarcandra,belongs to
Sarcandra glabra,Sarcandra glabra,belongs to
Sarcandra glabra,Coumarins,contains
Sarcandra glabra,Flavonoids,contains
Sarcandra glabra,Organic Acids,contains
Sarcandra glabra,Sesquiterpenes,contains
Saussurea costus,Angiosperms,belongs to
Saussurea costus,Asteraceae,belongs to
Saussurea costus,Magnoliopsida,belongs to
Saussurea costus,Plantae,belongs to
Saussurea costus,Rutales,belongs to
Saussurea costus,Saussurea,belongs to
Saussurea costus,Saussurea costus,belongs to
Saussurea costus,The chemical components of Saussurea costus mainly include volatile oils,contains
Saussurea costus,costunolide,contains
Saussurea costus,dehydrocostus lactone,contains
Saussurea costus,etc.,contains
Saussurea costus,inulin,contains
Saussurea costus,isodehydrocostus lactone,contains
Saussurea costus,isotadehydrocostus lactone,contains
Saussurea costus,monoterpenes,contains
Saussurea costus,saussurealactone,contains
Saussurea costus,α,contains
Saussurea costus,α-costic acid,contains
Saussurea costus,α-costol,contains
Saussurea costus,β-costene,contains
Saussurea costus,β-ionone,contains
Saussurea costus,β-selinene,contains
Scallion,Alliaceae,belongs to
Scallion,Allium,belongs to
Scallion,Angiosperms,belongs to
Scallion,Asparagales,belongs to
Scallion,Monocotyledon,belongs to
Scallion,Plantae,belongs to
Scallion,Scallion,belongs to
Scallion,Rich in vitamin C,contains
Scallion,selenium,contains
Scallion,vitamin B6,contains
Scallion,zinc.,contains
Schisandra,Angiosperms,belongs to
Schisandra,Austrobaileyales,belongs to
Schisandra,Magnoliopsida,belongs to
Schisandra,Plantae,belongs to
Schisandra,Schisandra,belongs to
Schisandra,Schisandraceae,belongs to
Schisandra,Organic acids,contains
Schisandra,flavonoids,contains
Schisandra,lignans with strong restorative effects (such as schis,contains
Schisandra,or schis,contains
Schisandra,phytosterols,contains
Schisandra,rin A,contains
Schisandra,rin B,contains
Schisandra,rin C).,contains
Schisandra,schis,contains
Schisandra,vitamins,contains
Schisandra Tea,Angiosperms,belongs to
Schisandra Tea,Magnoliaceae,belongs to
Schisandra Tea,Magnoliopsida,belongs to
Schisandra Tea,Plantae,belongs to
Schisandra Tea,Ranunculales,belongs to
Schisandra Tea,Schisandra,belongs to
Schisandra Tea,Contains schis,contains
Schisandra Tea,deoxyschis,contains
Schisandra Tea,etc.,contains
Schisandra Tea,fatty oils,contains
Schisandra Tea,resin,contains
Schisandra Tea,rin,contains
Schisandra Tea,sugars,contains
Schisandra Tea,tannins,contains
Schisandra Tea,vitamin C,contains
Schizonepeta,Equisetophyta,belongs to
Schizonepeta,Lamiaceae,belongs to
Schizonepeta,Lamiales,belongs to
Schizonepeta,Magnoliopsida,belongs to
Schizonepeta,Plantae,belongs to
Schizonepeta,Schizonepeta,belongs to
Schizonepeta,Volatile oils,contains
Schizonepeta,etc.,contains
Schizonepeta,flavonoids,contains
Schizonepeta,monoterpenes,contains
Scorpion,Animalia,belongs to
Scorpion,Arachnida,belongs to
Scorpion,Arthropoda,belongs to
Scorpion,Buthidae,belongs to
Scorpion,Buthus,belongs to
Scorpion,Scorpion,belongs to
Scorpion,Scorpiones,belongs to
Scorpion,The Nutritional components of scorpions includes protein,contains
Scorpion,calcium,contains
Scorpion,cholesterol,contains
Scorpion,copper,contains
Scorpion,etc.,contains
Scorpion,fat,contains
Scorpion,folic acid,contains
Scorpion,iron,contains
Scorpion,magnesium,contains
Scorpion,niacin,contains
Scorpion,phosphorus,contains
Scorpion,potassium,contains
Scorpion,selenium,contains
Scorpion,vitamin B2,contains
Scorpion,vitamin E,contains
Scorpion,zinc,contains
Scrophularia,Angiosperms,belongs to
Scrophularia,Asterales,belongs to
Scrophularia,Dicotyledons,belongs to
Scrophularia,Lamiales,belongs to
Scrophularia,Magnoliopsida,belongs to
Scrophularia,Plantae,belongs to
Scrophularia,Scrophularia,belongs to
Scrophularia,Scrophulariaceae,belongs to
Scrophularia,Alkaloids,contains
Scrophularia,Flavonoids,contains
Scrophularia,Organic Acids,contains
Scrophularia,Phenols,contains
Scrophularia,Phenylpropanoids,contains
Scrophularia,Steroids,contains
Scrophularia,Sugars,contains
Scrophularia,Terpenoids,contains
Scrophularia,Volatile Oils,contains
Scrophularia,alkaloids,contains
Scrophularia,etc.,contains
Scrophularia,flavonoids,contains
Scrophularia,organic acids,contains
Scrophularia,phenols,contains
Scrophularia,phenylpropanoids,contains
Scrophularia,steroids,contains
Scrophularia,sugars,contains
Scrophularia,volatile oils,contains
Scutellaria barbata,Angiosperms,belongs to
Scutellaria barbata,Lamiaceae,belongs to
Scutellaria barbata,Lamiales,belongs to
Scutellaria barbata,Magnoliopsida,belongs to
Scutellaria barbata,Plantae,belongs to
Scutellaria barbata,Scutellaria,belongs to
Scutellaria barbata,Scutellaria barbata,belongs to
Sea Buckthorn,Angiosperms,belongs to
Sea Buckthorn,Dicotyledons,belongs to
Sea Buckthorn,Elaeagnaceae,belongs to
Sea Buckthorn,Hippophae,belongs to
Sea Buckthorn,Magnoliopsida,belongs to
Sea Buckthorn,Plantae,belongs to
Sea Buckthorn,Rosales,belongs to
Sea Buckthorn,Sapindales,belongs to
Sea Buckthorn,Sea Buckthorn,belongs to
Sea Buckthorn,Contains various vitamins,contains
Sea Buckthorn,Sea buckthorn is rich in vitamin C,contains
Sea Buckthorn,carotenoids,contains
Sea Buckthorn,fatty acids,contains
Sea Buckthorn,linoleic acid,contains
Sea Buckthorn,minerals.,contains
Sea Buckthorn,sea buckthorn flavonoids,contains
Sea Buckthorn,superoxide,contains
Sea Buckthorn,trace elements,contains
Sea Buckthorn,various amino acids,contains
Sea Buckthorn,various amino acids required by the human body.,contains
Sea Buckthorn,vitamin A,contains
Sea Buckthorn,vitamin E,contains
Sea Wind Vine,Angiosperms,belongs to
Sea Wind Vine,Dicotyledons,belongs to
Sea Wind Vine,Piper,belongs to
Sea Wind Vine,Piperaceae,belongs to
Sea Wind Vine,Piperales,belongs to
Sea Wind Vine,Plantae,belongs to
Sea Wind Vine,Wind Vine,belongs to
Sea Wind Vine,camphene,contains
Sea Wind Vine,isoasarone,contains
Sea Wind Vine,limonene,contains
Sea Wind Vine,myrcene,contains
Sea Wind Vine,α-,contains
Sea Wind Vine,β-pinene,contains
Sea buckthorn,Angiosperms,belongs to
Sea buckthorn,Elaeagnaceae,belongs to
Sea buckthorn,Elaeagnales,belongs to
Sea buckthorn,Hippophae,belongs to
Sea buckthorn,Magnoliopsida,belongs to
Sea buckthorn,Plantae,belongs to
Sea buckthorn,Sea buckthorn,belongs to
Sea buckthorn,Sea buckthorn fruits are rich in vitamin C,contains
Sea buckthorn,carotene,contains
Sea buckthorn,flavonoids,contains
Sea buckthorn,resist aging.,contains
Sea buckthorn,various trace elements,contains
Sea buckthorn,vitamin E,contains
Sea buckthorn,which help enhance immunity,contains
Selaginella,Lycopodiophyta [6],belongs to
Selaginella,Lycopodiopsida,belongs to
Selaginella,Plantae,belongs to
Selaginella,Selaginella,belongs to
Selaginella,Selaginella tamariscina,belongs to
Selaginella,Selaginellaceae,belongs to
Selaginella,Selaginellales,belongs to
Selaginella,Amino Acids,contains
Selaginella,Flavonoids,contains
Selaginella,Phenolic Compounds,contains
Selaginella,Polysaccharides such as Trehalose,contains
Selaginella,Small Amount of Tannins,contains
Semi-bald Camellia,Angiosperms,belongs to
Semi-bald Camellia,Camellia,belongs to
Semi-bald Camellia,Magnoliopsida,belongs to
Semi-bald Camellia,Parietales,belongs to
Semi-bald Camellia,Plantae,belongs to
Semi-bald Camellia,Semi-bald Camellia,belongs to
Semi-bald Camellia,Theaceae,belongs to
Semi-bald Camellia,Contains various amino acids,contains
Semi-bald Camellia,anti-inflammatory,contains
Semi-bald Camellia,cardiovascular health protection.,contains
Semi-bald Camellia,immune-boosting,contains
Semi-bald Camellia,minerals. Helps with antioxidant,contains
Semi-bald Camellia,tea polyphenols,contains
Semi-bald Camellia,vitamins,contains
Semi-persistent Calyx Camellia,Angiosperms,belongs to
Semi-persistent Calyx Camellia,Camellia,belongs to
Semi-persistent Calyx Camellia,Magnoliopsida,belongs to
Semi-persistent Calyx Camellia,Parietales,belongs to
Semi-persistent Calyx Camellia,Plantae,belongs to
Semi-persistent Calyx Camellia,Semi-persistent Calyx Camellia,belongs to
Semi-persistent Calyx Camellia,Theaceae,belongs to
Semi-persistent Calyx Camellia,Contains tea polyphenols,contains
Semi-persistent Calyx Camellia,amino acids,contains
Semi-persistent Calyx Camellia,blood pressure-lowering effects.,contains
Semi-persistent Calyx Camellia,caffeine,contains
Semi-persistent Calyx Camellia,digestive,contains
Semi-persistent Calyx Camellia,etc. It has antioxidant,contains
Semi-persistent Calyx Camellia,minerals,contains
Semi-persistent Calyx Camellia,refreshing,contains
Semi-persistent Calyx Camellia,vitamin C,contains
Serrated Hua Crab,Animalia,belongs to
Serrated Hua Crab,Arthropoda,belongs to
Serrated Hua Crab,Decapoda,belongs to
Serrated Hua Crab,Freshwater Crab Family,belongs to
Serrated Hua Crab,Hua Crab Genus,belongs to
Serrated Hua Crab,Malacostraca,belongs to
Serrated Hua Crab,Serrated Hua Crab,belongs to
Serrated Hua Crab,B vitamins. Contains abundant calcium,contains
Serrated Hua Crab,Rich in protein,contains
Serrated Hua Crab,cholesterol,contains
Serrated Hua Crab,dietary fiber,contains
Serrated Hua Crab,magnesium,contains
Serrated Hua Crab,phosphorus,contains
Serrated Hua Crab,potassium,contains
Serrated Hua Crab,selenium,contains
Serrated Hua Crab,sodium,contains
Serrated Hua Crab,various amino acids.,contains
Serrated Hua Crab,vitamin A,contains
Serrated Hua Crab,vitamin E,contains
Serrated Hua Crab,with a particularly high selenium content of up to 56.7 micrograms per 100 grams. Also contains a certain amount of carbohydrates,contains
Sesame,Angiosperms,belongs to
Sesame,Lamiales,belongs to
Sesame,Magnoliopsida,belongs to
Sesame,Malvales,belongs to
Sesame,Pedaliaceae,belongs to
Sesame,Pedaliaceae (also known as Sesame family),belongs to
Sesame,Plantae,belongs to
Sesame,Sesame,belongs to
Sesame,Sesamum,belongs to
Sesame,Sesamum indicum,belongs to
Sesame,Sesame seeds contain up to 55% oil,contains
Sesame,calcium,contains
Sesame,carbohydrates,contains
Sesame,etc.,contains
Sesame,fat,contains
Sesame,iron,contains
Sesame,it also contains protein,contains
Sesame,lecithin,contains
Sesame,linoleic acid,contains
Sesame,magnesium,contains
Sesame,oil extraction,contains
Sesame,protein,contains
Sesame,rich in unsaturated fatty acids such as oleic acid,contains
Sesame,suitable for consumption,contains
Sesame,the oil is used for food,contains
Sesame,various minerals.,contains
Sesame,vitamin A,contains
Sesame,vitamin E,contains
Sesame,women's health,contains
Seven-petaled Thea,Angiosperms,belongs to
Seven-petaled Thea,Camellia,belongs to
Seven-petaled Thea,Magnoliopsida,belongs to
Seven-petaled Thea,Parietales,belongs to
Seven-petaled Thea,Plantae,belongs to
Seven-petaled Thea,Seven-petaled Thea,belongs to
Seven-petaled Thea,Theaceae,belongs to
Seven-petaled Thea,Rich in tea polyphenols,contains
Seven-petaled Thea,amino acids,contains
Seven-petaled Thea,anti-fatigue,contains
Seven-petaled Thea,caffeine,contains
Seven-petaled Thea,etc. Has effects such as antioxidant,contains
Seven-petaled Thea,lowering cholesterol.,contains
Seven-petaled Thea,promoting metabolism,contains
Seven-petaled Thea,vitamin C,contains
Shaanxi Short-styled Camellia,Angiosperms,belongs to
Shaanxi Short-styled Camellia,Camellia,belongs to
Shaanxi Short-styled Camellia,Magnoliopsida,belongs to
Shaanxi Short-styled Camellia,Parietales,belongs to
Shaanxi Short-styled Camellia,Plantae,belongs to
Shaanxi Short-styled Camellia,Shaanxi Short-styled Camellia,belongs to
Shaanxi Short-styled Camellia,Theaceae,belongs to
Shaanxi Short-styled Camellia,Contains various amino acids,contains
Shaanxi Short-styled Camellia,anti-inflammatory,contains
Shaanxi Short-styled Camellia,cardiovascular health protection.,contains
Shaanxi Short-styled Camellia,immune-boosting,contains
Shaanxi Short-styled Camellia,minerals. Helps with antioxidant,contains
Shaanxi Short-styled Camellia,tea polyphenols,contains
Shaanxi Short-styled Camellia,vitamins,contains
Shad,Animalia,belongs to
Shad,Chordata,belongs to
Shad,Clupeidae,belongs to
Shad,Clupeiformes,belongs to
Shad,Osteichthyes,belongs to
Shad,Tenualosa,belongs to
Shad,Tenualosa reevesii,belongs to
Shad,Rich in protein,contains
Shad,calcium,contains
Shad,fat,contains
Shad,helps lower cholesterol,contains
Shad,iron. High in fat,contains
Shad,niacin,contains
Shad,phosphorus,contains
Shad,riboflavin,contains
Shad,rich in unsaturated fatty acids,contains
Shallot,Alliaceae,belongs to
Shallot,Allium,belongs to
Shallot,Allium cepa var. aggregatum,belongs to
Shallot,Angiosperms,belongs to
Shallot,Asparagales,belongs to
Shallot,Monocotyledon,belongs to
Shallot,Plantae,belongs to
Shallot,Rich in vitamin C,contains
Shallot,iron,contains
Shallot,selenium.,contains
Shallot,vitamin B6,contains
Sharp-calyx Red Camellia,Angiosperms,belongs to
Sharp-calyx Red Camellia,Camellia,belongs to
Sharp-calyx Red Camellia,Magnoliopsida,belongs to
Sharp-calyx Red Camellia,Parietales,belongs to
Sharp-calyx Red Camellia,Plantae,belongs to
Sharp-calyx Red Camellia,Sharp-calyx Red Camellia,belongs to
Sharp-calyx Red Camellia,Theaceae,belongs to
Sharp-calyx Red Camellia,Often contains tea polyphenols,contains
Sharp-calyx Red Camellia,amino acids,contains
Sharp-calyx Red Camellia,anti-inflammatory,contains
Sharp-calyx Red Camellia,cardiovascular protection,contains
Sharp-calyx Red Camellia,etc. Helps with antioxidant,contains
Sharp-calyx Red Camellia,immune enhancement.,contains
Sharp-calyx Red Camellia,minerals,contains
Sharp-calyx Red Camellia,vitamins,contains
Sharp-calyx Tumor-fruit Tea,Angiosperms,belongs to
Sharp-calyx Tumor-fruit Tea,Camellia,belongs to
Sharp-calyx Tumor-fruit Tea,Magnoliopsida,belongs to
Sharp-calyx Tumor-fruit Tea,Parietales,belongs to
Sharp-calyx Tumor-fruit Tea,Plantae,belongs to
Sharp-calyx Tumor-fruit Tea,Sharp-calyx Tumor-fruit Tea,belongs to
Sharp-calyx Tumor-fruit Tea,Theaceae,belongs to
Sharp-calyx Tumor-fruit Tea,This species differs from Camellia acutiperulata Chang in that the leaves are narrower,contains
Sharp-calyx Tumor-fruit Tea,have a high oil content.,contains
Sharp-calyx Tumor-fruit Tea,smaller,contains
Sharp-calyx Tumor-fruit Tea,the bracts are round,contains
Sharp-calyx Tumor-fruit Tea,the flowers are shorter,contains
Sharp-calyx Tumor-fruit Tea,the sepals are leathery,contains
Sharp-calyx Tumor-fruit Tea,there are three styles. The seeds are hairy,contains
Shepherd's purse,Angiosperms,belongs to
