EntityA,EntityB,Relation
Tiger hazelnut,used for edible purposes,contains
Tiger hazelnut,which can be extracted for tannin,contains
Tiger-striped frog,The meat of the tiger-striped frog contains high-quality protein,contains
Tiger-striped frog,as well as rich trace elements. The nutritional components in its muscles are abundant,contains
Tiger-striped frog,essential amino acids,contains
Tiger-striped frog,fat,contains
Tiger-striped frog,including protein,contains
Tiger-striped frog,minerals.,contains
Tiger-striped frog,vitamins,contains
Tilapia,Cholesterol: 78mg,contains
Tilapia,Fat: 1.5g,contains
Tilapia,Protein: 18.4g,contains
Tilapia,Selenium: 22.6μg,contains
Tilapia,Sodium: 20mg,contains
Tomato,Rich in vitamin C,contains
Tomato,Tomatoes are rich in vitamin C,contains
Tomato,carotene,contains
Tomato,folate,contains
Tomato,potassium,contains
Tomato,the antioxidant lycopene.,contains
Tomato,vitamin K,contains
Toona sinensis leaves,B group,contains
Toona sinensis leaves,E,contains
Toona sinensis leaves,Toona sinensis leaves contain protein,contains
Toona sinensis leaves,carbohydrates,contains
Toona sinensis leaves,dietary fiber.,contains
Toona sinensis leaves,fat,contains
Toona sinensis leaves,minerals,contains
Toona sinensis leaves,vitamins C,contains
Toothless Hairy Camellia,Often contains tea polyphenols,contains
Toothless Hairy Camellia,amino acids,contains
Toothless Hairy Camellia,anti-inflammatory,contains
Toothless Hairy Camellia,cardiovascular protection,contains
Toothless Hairy Camellia,etc. Helps with antioxidant,contains
Toothless Hairy Camellia,immune enhancement.,contains
Toothless Hairy Camellia,minerals,contains
Toothless Hairy Camellia,vitamins,contains
Torreya,10 grams of protein,contains
Torreya,29.8 grams of carbohydrates,contains
Torreya,44.1 grams of fat (mainly unsaturated fatty acids),contains
Torreya,6.8 grams of crude fiber,contains
Torreya,Per 100 grams,contains
Torreya,Rich in oils (mainly unsaturated fatty acids),contains
Torreya,iron.,contains
Torreya,it contains 6.4 grams of water,contains
Torreya,minerals,contains
Torreya,phosphorus,contains
Torreya,proteins,contains
Torreya,various minerals,contains
Torreya,vitamins such as calcium,contains
Torreya,vitamins.,contains
Torreya Seed,Carbohydrates,contains
Torreya Seed,Dietary Fiber,contains
Torreya Seed,Fatty Acids,contains
Torreya Seed,Inorganic Elements Calcium,contains
Torreya Seed,Iron,contains
Torreya Seed,Phosphorus,contains
Torreya Seed,Potassium,contains
Torreya Seed,Protein,contains
Torreya Seed,Sodium,contains
Torreya Seed,Vitamin A,contains
Torreya Seed,Vitamin E,contains
Tougucao,alkaloids,contains
Tougucao,etc.,contains
Tougucao,flavonoids,contains
Tougucao,polysaccharides,contains
Tougucao,saponins,contains
Tougucao,vitamins,contains
Trachelospermum Jasminoides,Stems contain arctiin,contains
Trachelospermum Jasminoides,cymarose,contains
Trachelospermum Jasminoides,etc.,contains
Trachelospermum Jasminoides,matairesinoside,contains
Trachelospermum Jasminoides,nortracheloside,contains
Trachelospermum Jasminoides,rubber inositol,contains
Trachelospermum Jasminoides,tracheloside,contains
Trachelospermum Jasminoides,β-sitosterol glucoside,contains
Tree tomato,Tree tomatoes are rich in pectin,contains
Tree tomato,are rich in minerals,contains
Tree tomato,have benefits for the spleen,contains
Tree tomato,jam,contains
Tree tomato,making them excellent for canning,contains
Tree tomato,pectin production. They can be eaten fresh as fruit,contains
Tree tomato,rich nutrition.,contains
Tree tomato,sour,contains
Tree tomato,stomach. When cooked,contains
Tree tomato,they are sweet,contains
Tree tomato,vitamin C,contains
Tree tomato,with a refreshing flavor,contains
Tremella fuciformis,Rich in polysaccharides,contains
Tremella fuciformis,fiber,contains
Tremella fuciformis,iron.,contains
Tremella fuciformis,vitamin D,contains
Trout,102 milligrams of cholesterol.,contains
Trout,2.6 grams of fat,contains
Trout,Trout is rich in protein,contains
Trout,etc. Per 100 grams of trout contains approximately 18.6 grams of protein,contains
Trout,fat,contains
Trout,selenium,contains
Trout,vitamin A,contains
Trout,vitamin B group,contains
Trout,vitamin E,contains
Truffle tea,Truffles contain various amino acids,contains
Truffle tea,minerals,contains
Truffle tea,proteins,contains
Truffle tea,unique aromatic compounds.,contains
Truffle tea,vitamins,contains
Turnip Juice,Turnip juice contains vitamin C,contains
Turnip Juice,antioxidants.,contains
Turnip Juice,dietary fiber,contains
Turnip Juice,minerals,contains
Turnip Juice,vitamin K,contains
Turpinia,Flavonoids,contains
Turpinia,megastigmanes,contains
Turpinia,phenolic acids,contains
Turpinia,triterpenoids,contains
Turret snail,B vitamins including vitamin B1,contains
Turret snail,Snail meat is high in protein,contains
Turret snail,containing various essential amino acids for the human body,contains
Turret snail,contains various vitamins such as vitamin A,contains
Turret snail,crude ash.,contains
Turret snail,including flavor-enhancing amino acids such as glutamic acid. It is rich in minerals like calcium,contains
Turret snail,iron,contains
Turret snail,niacin. It also includes carbohydrates,contains
Turret snail,phosphorus,contains
Turret snail,vitamin B2,contains
Turret snail,vitamin E,contains
Turret snail,zinc,contains
Twin-gland Begonia,Has the effects of clearing heat,contains
Twin-gland Begonia,abscesses,contains
Twin-gland Begonia,dispersing blood stasis,contains
Twin-gland Begonia,external high fever,contains
Twin-gland Begonia,lung heat cough,contains
Twin-gland Begonia,reducing swelling. It is used to treat chronic bronchitis,contains
Twin-gland Begonia,relieving cough,contains
Twin-gland Begonia,sores,contains
Twin-gland Begonia,tonsillitis,contains
Twin-gland Begonia,traumatic injuries.,contains
Twin-gland Begonia,unknown swellings,contains
Twin-gland Begonia,whooping cough,contains
Ulmus pumila,The plant contains beta-sitosterol,contains
Ulmus pumila,as well as tannins,contains
Ulmus pumila,fatty oils. It is propagated by seed,contains
Ulmus pumila,gum,contains
Ulmus pumila,mature fruits are sown immediately after collection.,contains
Ulmus pumila,other sterols,contains
Ulmus pumila,phytol,contains
Ulmus pumila,stigmasterol,contains
Uncaria,Alkaloids,contains
Uncaria,coumarins,contains
Uncaria,flavonoids,contains
Uncaria,lignans,contains
Uncaria,phenols,contains
Uncaria,quinones,contains
Uncaria,sterols,contains
Uncaria,triterpenoids,contains
Usnea tea,Usnea contains usnic acid,contains
Usnea tea,antioxidants.,contains
Usnea tea,minerals,contains
Usnea tea,various vitamins,contains
Ussuri raccoon dog,Contains proteins,contains
Ussuri raccoon dog,fats,contains
Ussuri raccoon dog,minerals commonly found in other types of meat.,contains
Ussuri raccoon dog,vitamins,contains
Vaccinium bracteatum,The leaves of Vaccinium bracteatum contain trace elements such as barium,contains
Vaccinium bracteatum,bismuth,contains
Vaccinium bracteatum,boron,contains
Vaccinium bracteatum,bromine,contains
Vaccinium bracteatum,can nourish the liver,contains
Vaccinium bracteatum,cobalt,contains
Vaccinium bracteatum,copper,contains
Vaccinium bracteatum,dysentery.,contains
Vaccinium bracteatum,gallium,contains
Vaccinium bracteatum,iron,contains
Vaccinium bracteatum,kidneys,contains
Vaccinium bracteatum,lead,contains
Vaccinium bracteatum,manganese,contains
Vaccinium bracteatum,molybdenum,contains
Vaccinium bracteatum,muscles,contains
Vaccinium bracteatum,nickel,contains
Vaccinium bracteatum,silver,contains
Vaccinium bracteatum,stabilize vital energy,contains
Vaccinium bracteatum,strengthen bones,contains
Vaccinium bracteatum,strontium. They have medicinal value,contains
Vaccinium bracteatum,tin,contains
Vaccinium bracteatum,titanium,contains
Vaccinium bracteatum,treat diarrhea,contains
Vaccinium bracteatum,vanadium,contains
Vaccinium bracteatum,zinc,contains
Vaccinium bracteatum,zirconium,contains
Vanilla,C,contains
Vanilla,E,contains
Vanilla,Typically rich in various vitamins,contains
Vanilla,iron,contains
Vanilla,it contains polyphenols,contains
Vanilla,minerals,contains
Vanilla,such as vitamin A,contains
Vanilla,trace elements like calcium,contains
Vanilla,volatile oils.,contains
Vanilla,zinc. Additionally,contains
Viburnum fordiae,Viburnum fordiae has the effects of dispelling wind,contains
Viburnum fordiae,clearing heat,contains
Viburnum fordiae,detoxifying. It is used to treat colds,contains
Viburnum fordiae,dispersing blood stasis,contains
Viburnum fordiae,etc.,contains
Viburnum fordiae,fever,contains
Viburnum fordiae,irregular menstruation,contains
Viburnum fordiae,promoting blood circulation,contains
Viburnum fordiae,relieving exterior syndromes,contains
Viburnum fordiae,rheumatism,contains
Viburnum ichangense,Contains phytochemicals,contains
Viburnum ichangense,trace elements.,contains
Viburnum luzonicum,The fruit of Viburnum luzonicum is rich in vitamin C,contains
Viburnum luzonicum,minerals.,contains
Vietnamese Berchemia,The roots,contains
Vietnamese Berchemia,abscesses. Additionally,contains
Vietnamese Berchemia,acute,contains
Vietnamese Berchemia,branches can be used to make nose rings for cattle.,contains
Vietnamese Berchemia,chronic bronchitis,contains
Vietnamese Berchemia,dysentery,contains
Vietnamese Berchemia,dysmenorrhea,contains
Vietnamese Berchemia,fractures,contains
Vietnamese Berchemia,jaundice,contains
Vietnamese Berchemia,or leaves can be used medicinally. They have effects such as dispelling wind,contains
Vietnamese Berchemia,phlegm. They are mainly used to treat rheumatic joint pain,contains
Vietnamese Berchemia,postpartum abdominal pain,contains
Vietnamese Berchemia,promoting blood circulation,contains
Vietnamese Berchemia,promoting diuresis,contains
Vietnamese Berchemia,relieving cough,contains
Vietnamese Berchemia,relieving pain,contains
Vietnamese Berchemia,stems,contains
Vietnamese Berchemia,traumatic injuries,contains
Vietnamese Berchemia,tuberculosis,contains
Vietnamese Berchemia,young leaves can be used as a tea substitute,contains
Vietnamese Hickory,The kernel contains oil,contains
Vietnamese Hickory,is edible. The type specimen was collected from northern Vietnam.,contains
Vietnamese Oil Camellia,Contains tea polyphenols,contains
Vietnamese Oil Camellia,amino acids,contains
Vietnamese Oil Camellia,blood pressure-lowering effects.,contains
Vietnamese Oil Camellia,caffeine,contains
Vietnamese Oil Camellia,digestive,contains
Vietnamese Oil Camellia,etc. It has antioxidant,contains
Vietnamese Oil Camellia,minerals,contains
Vietnamese Oil Camellia,refreshing,contains
Vietnamese Oil Camellia,vitamin C,contains
Vine Berry,Vine berries are rich in vitamin C,contains
Vine Berry,antioxidants,contains
Vine Berry,dietary fiber,contains
Vine Berry,etc.,contains
Viola philippica,Coumarins,contains
Viola philippica,Flavonoids,contains
Vitex Honey,Mainly derived from Vitex flowers,contains
Vitex Honey,a sweet taste. Vitex honey has the effect of nourishing qi,contains
Vitex Honey,it is light yellow in color,contains
Vitex Honey,making it suitable for daily consumption.,contains
Vitex Honey,moistening the lungs,contains
Vitex Honey,with a fresh fragrance,contains
Vitis davidii,The fruit of Vitis davidii can be eaten fresh or used for winemaking,contains
Vitis davidii,breeding material.,contains
Vitis davidii,it can serve as a moisture-resistant rootstock,contains
Vitis davidii,the roots can be used medicinally,contains
Vladimiria souliei,Volatile oils,contains
Vladimiria souliei,alkaloids,contains
Vladimiria souliei,etc.,contains
Vladimiria souliei,flavonoids,contains
Vladimiria souliei,inulin,contains
Vladimiria souliei,saponins,contains
Vladimiria souliei,saussurine,contains
Walnut,Contains a large amount of unsaturated vitamin B,contains
Walnut,amino acids,contains
Walnut,carotene,contains
Walnut,etc.,contains
Walnut,fatty acids,contains
Walnut,trace element zinc,contains
Wasabi japonica,Amino acids,contains
Wasabi japonica,etc.,contains
Wasabi japonica,trace elements,contains
Wasabi japonica,vitamin C,contains
Wasabi juice,Wasabi juice contains isothiocyanates,contains
Wasabi juice,antioxidants.,contains
Wasabi juice,dietary fiber,contains
Wasabi juice,vitamin C,contains
Water Buffalo,B complex,contains
Water Buffalo,Beef is a source of high-quality protein,contains
Water Buffalo,D. It contains abundant mineral elements like calcium,contains
Water Buffalo,blood production. Beef also contains a rich array of amino acids,contains
Water Buffalo,contains unsaturated fatty acids beneficial to human health. It is rich in vitamins such as Vitamin A,contains
Water Buffalo,iron,contains
Water Buffalo,phosphorus,contains
Water Buffalo,which aid in bone health,contains
Water Buffalo,which are essential nutrients for the human body.,contains
Water Buffalo,with a protein content typically exceeding 20%. Beef has a moderate fat content,contains
Water Celery,Flavonoids,contains
Water Celery,Minerals,contains
Water Celery,Phenolic Acids,contains
Water Celery,Protein,contains
Water Celery,Rich in fiber,contains
Water Celery,Rich in vitamin C,contains
Water Celery,Vitamins,contains
Water Celery,Volatile Oils,contains
Water Celery,calcium,contains
Water Celery,fiber,contains
Water Celery,iron.,contains
Water Celery,potassium.,contains
Water Celery,vitamin A,contains
Water Celery,vitamin C,contains
Water Snake,Water snake meat is rich in protein,contains
Water Snake,amino acids,contains
Water Snake,minerals. Its protein contains eight essential amino acids for the human body,contains
Water Snake,other components in its fat.,contains
Water Snake,vitamins,contains
Water Snake,which has a certain effect on preventing vascular sclerosis. Water snake also contains rich nutritional components,contains
Water Snake,while the cholesterol content is very low,contains
Water Snake,with linoleic acid,contains
Water Spinach,Rich in fiber,contains
Water Spinach,Rich in vitamin A,contains
Water Spinach,calcium.,contains
Water Spinach,iron,contains
Water Spinach,potassium,contains
Water Spinach,vitamin A.,contains
Water Spinach,vitamin C,contains
Water caltrop,Rich in starch,contains
Water caltrop,etc. The specific composition may vary depending on the type,contains
